债券代码,债券名称,正股代码,正股名称,债券评级,申购日期,发行规模(亿),网上发行中签率(%),上市日期,到期日期,期限(年),利率说明
128029,太阳转债,002078,太阳纸业,AA+,2017-12-22 00:00:00,12.0,0.0430740717,2018-01-16 00:00:00,2022-12-22 00:00:00,5,第一年0.3%、第二年0.5%、第三年0.8%、第四年1.0%、第五年1.5%。
128028,赣锋转债,002460,赣锋锂业,AA,2017-12-21 00:00:00,9.28,0.0612867536,2018-01-19 00:00:00,2021-03-08 00:00:00,3.2137,"第一年0.3%、第二年0.5%、第三年0.8%、第四年1.0%、第五年1.5%,第六年1.8%。"
123006,东财转债,300059,东方财富,AA+,2017-12-20 00:00:00,46.5,0.4036125764,2018-01-29 00:00:00,2019-05-13 00:00:00,1.3945,第一年为0.2%、第二年为0.4%、第三年为0.6%、第四年为1.0%、第五年为1.5%、第六年为2.0%。
123005,万信转债,300168,万达信息,AA,2017-12-19 00:00:00,9.0,0.0806532888,2018-01-30 00:00:00,2018-08-21 00:00:00,0.6712,本次发行的可转换公司债券票面利率:第一年为0.30%、第二年为0.50%、第三年为1.00%、第四年为1.30%、第五年为1.50%、第六年为1.80%。
123004,铁汉转债,300197,节能铁汉,AA,2017-12-18 00:00:00,11.0,0.0594310767,2018-01-26 00:00:00,2023-12-18 00:00:00,6,票面利率:本次发行的可转债票面利率第一年0.3%、第二年0.5%、第三年1.0%、第四年1.3%、第五年1.5%、第六年1.8%。
128027,崇达转债,002815,崇达技术,AA,2017-12-15 00:00:00,8.0,0.0186920436,2018-01-22 00:00:00,2019-10-24 00:00:00,1.8575,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113503,泰晶转债,603738,泰晶科技,AA,2017-12-15 00:00:00,2.15,0.00934887,2018-01-02 00:00:00,2020-05-27 00:00:00,2.4493,票面利率:第一年为0.40%、第二年为0.60%、第三年为1.00%、第四年为1.50%、第五年为1.80%、第六年为2.00%。
128026,众兴转债,002772,众兴菌业,AA-,2017-12-13 00:00:00,9.2,0.0562980296,2018-01-03 00:00:00,2023-12-13 00:00:00,6,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
123003,蓝思转债,300433,蓝思科技,AA+,2017-12-08 00:00:00,48.0,0.330406672,2018-01-17 00:00:00,2020-02-10 00:00:00,2.1671,第一年0.3%、第二年0.5%、第三年1%、第四年1.3%、第五年1.5%、第六年1.8%。
128025,特一转债,002728,特一药业,AA-,2017-12-06 00:00:00,3.54,0.0053821036,2017-12-28 00:00:00,2023-12-06 00:00:00,6,第一年0.3%、第二年0.5%、第三年1%、第四年1.3%、第五年1.5%、第六年1.8%。
128024,宁行转债,002142,宁波银行,AAA,2017-12-05 00:00:00,100.0,0.0522117418,2018-01-12 00:00:00,2019-08-22 00:00:00,1.7123,第一年为0.2%、第二年为0.4%、第三年为0.8%、第四年为1.2%、第五年为1.6%、第六年为2.0%。
128023,亚太转债,002284,亚太股份,AA,2017-12-04 00:00:00,10.0,0.0245376003,2017-12-26 00:00:00,2023-12-04 00:00:00,6,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
128022,众信转债,002707,众信旅游,BBB,2017-12-01 00:00:00,7.0,0.0033737505,2017-12-28 00:00:00,2022-12-21 00:00:00,5.0575,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.3%、第五年1.5%、第六年1.8%。
128021,兄弟转债,002562,兄弟科技,AA,2017-11-28 00:00:00,7.0,0.0013344475,2017-12-27 00:00:00,2023-11-28 00:00:00,6,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.3%、第五年1.5%、第六年1.8%。
110040,生益转债,600183,生益科技,AA+,2017-11-24 00:00:00,18.0,0.00565852,2017-12-11 00:00:00,2019-08-01 00:00:00,1.6849,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.3%、第五年1.5%、第六年1.8%。
123002,国祯转债,300388,节能国祯,AA,2017-11-24 00:00:00,5.97,0.0038855802,2017-12-25 00:00:00,2023-11-24 00:00:00,6,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.3%、第五年1.5%、第六年1.8%。
110039,宝信转债,600845,宝信软件,AA+,2017-11-17 00:00:00,16.0,0.00788728,2017-12-05 00:00:00,2018-07-07 00:00:00,0.6356,第一年为0.3%、第二年为0.5%、第三年为1.0%、第四年为1.3%、第五年为1.5%、第六年为1.8%。
128020,水晶转债,002273,水晶光电,AA,2017-11-17 00:00:00,11.8,0.0044256667,2017-12-12 00:00:00,2020-02-14 00:00:00,2.2438,第一年0.3%、第二年0.5%、第三年0.8%、第四年1.0%、第五年1.3%、第六年1.8%。
110038,济川转债,600566,济川药业,AA,2017-11-13 00:00:00,8.4316,0.01157125,2017-11-29 00:00:00,2022-11-13 00:00:00,5,第一年0.2%、第二年0.5%、第三年0.8%、第四年1.5%、第五年6%。
113502,嘉澳转债,603822,嘉澳环保,AA-,2017-11-10 00:00:00,1.85,0.00137415,2017-11-27 00:00:00,2022-09-23 00:00:00,4.8712,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
128019,久立转2,002318,久立特材,AA,2017-11-08 00:00:00,10.4,0.0050797097,2017-12-01 00:00:00,2021-01-07 00:00:00,3.1671,第一年0.3%、第二年0.5%、第三年1%、第四年1.3%、第五年1.5%、第六年1.8%。
128018,时达转债,002527,新时达,AA,2017-11-06 00:00:00,8.825057,0.0040705857,2017-12-04 00:00:00,2021-10-28 00:00:00,3.9781,"第一年为0.3%,第二年为0.5%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
113016,小康转债,601127,赛力斯,AA-,2017-11-06 00:00:00,15.0,0.00291446,2017-11-21 00:00:00,2023-06-26 00:00:00,5.6384,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113015,隆基转债,601012,隆基绿能,AA+,2017-11-02 00:00:00,28.0,0.00908429,2017-11-20 00:00:00,2019-09-04 00:00:00,1.8384,本次发行的可转换公司债券票面利率第一年为0.3%、第二年为0.5%、第三年为1%、第四年为1.3%、第五年为1.5%、第六年为1.8%。
128017,金禾转债,002597,金禾实业,AA,2017-11-01 00:00:00,6.0,0.001272845,2017-11-27 00:00:00,2023-11-01 00:00:00,6,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.3%、第五年1.5%、第六年1.8%。
113014,林洋转债,601222,林洋能源,AA,2017-10-27 00:00:00,30.0,0.00294586,2017-11-13 00:00:00,2021-09-29 00:00:00,3.926,"第一年为0.3%,第二年为0.5%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
128016,雨虹转债,002271,东方雨虹,AA+,2017-09-25 00:00:00,18.4,0.0013187948,2017-10-20 00:00:00,2020-04-14 00:00:00,2.5534,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.3%、第五年1.5%、第六年1.8%。
113013,国君转债,601211,国泰海通,AAA,2017-07-07 00:00:00,70.0,0.0809703908,2017-07-24 00:00:00,2023-07-07 00:00:00,6,第一年0.2%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
128015,久其转债,002279,久其软件,A,2017-06-08 00:00:00,7.8,2.3814174467,2017-06-27 00:00:00,2022-12-12 00:00:00,5.5151,"第一年为0.3%,第二年为0.5%,第三年为1.0%,第四年为1.3%,第五年为1.5%,第六年为1.8%。"
127004,模塑转债,000700,模塑科技,AA-,2017-06-02 00:00:00,8.1366,0.508641,2017-06-26 00:00:00,2023-06-01 00:00:00,6,第一年0.50%、第二年0.70%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
128014,永东转债,002753,永东股份,AA-,2017-04-17 00:00:00,3.4,1.322866,2017-05-12 00:00:00,2023-04-17 00:00:00,6,"第一年为0.5%,第二年为0.7%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
113012,骆驼转债,601311,骆驼股份,AA,2017-03-24 00:00:00,7.17,0.15814823,2017-04-13 00:00:00,2021-09-03 00:00:00,4.4493,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.3%、第五年1.5%、第六年1.8%。
113011,光大转债,601818,光大银行,AAA,2017-03-17 00:00:00,300.0,0.4999251,2017-04-05 00:00:00,2023-03-17 00:00:00,6,本次发行可转债票面利率:第一年为0.2%、第二年为0.5%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
128013,洪涛转债,002325,*ST洪涛,CCC,2016-07-29 00:00:00,12.0,0.35024,2016-08-23 00:00:00,2022-07-29 00:00:00,6,第一年0.4%、第二年0.6%、第三年1%、第四年1.5%、第五年1.8%、第六年2%。
127003,海印转债,000861,海印股份,AA-,2016-06-08 00:00:00,11.11,0.099788,2016-07-01 00:00:00,2022-06-08 00:00:00,6,第一年0.50%、第二年0.70%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
128012,辉丰转债,002496,*ST辉丰,A,2016-04-21 00:00:00,8.45,0.9877089047,2016-05-17 00:00:00,2021-04-20 00:00:00,5,第一年0.50%、第二年0.70%、第三年1.0%、第四年1.30%、第五年1.30%、第六年1.6%。
113010,江南转债,601199,江南水务,AA,2016-03-18 00:00:00,7.6,0.11007853,2016-04-05 00:00:00,2019-02-14 00:00:00,2.9123,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
128011,汽模转债,002510,天汽模,AA,2016-03-02 00:00:00,4.2,0.2163201617,2016-03-24 00:00:00,2017-08-09 00:00:00,1.4384,第一年为0.5%、第二年为0.7%、第三年为1.0%、第四年为1.5%、第五年为1.5%、第六年为1.8%。
110035,白云转债,600004,白云机场,AAA,2016-02-26 00:00:00,35.0,0.08414922,2016-03-15 00:00:00,2017-06-07 00:00:00,1.2795,第一年0.2%、第二年0.4%、第三年1.0%、第四年1.2%、第五年1.5%。
128010,蔚蓝转债,002245,蔚蓝锂芯,AA,2016-01-22 00:00:00,5.1,0.637541,2016-02-23 00:00:00,2021-03-01 00:00:00,5.1096,本次发行的可转换公司债券票面利率为第一年0.50%、第二年0.70%、第三年1.00%、第四年1.60%、第五年1.60%、第六年1.60%。
113009,广汽转债,601238,广汽集团,AAA,2016-01-22 00:00:00,41.0558,0.24689559,2016-02-04 00:00:00,2022-01-22 00:00:00,6,第一年为0.2%、第二年为0.5%、第三年为1.0%、第四年为1.5%、第五年为1.5%、第六年为1.6%。
110034,九州转债,600998,九州通,AA+,2016-01-15 00:00:00,15.0,0.10112394,2016-01-29 00:00:00,2022-01-15 00:00:00,6,第一年0.20%、第二年0.40%、第三年0.60%、第四年0.80%、第五年1.60%、第六年2.00%。
110033,国贸转债,600755,厦门国贸,AAA,2016-01-05 00:00:00,28.0,0.1081244,2016-01-19 00:00:00,2021-11-05 00:00:00,5.8384,第一年为0.3%、第二年为0.5%、第三年为0.9%、第四年为1.4%、第五年为1.7%、第六年2%。
110032,三一转债,600031,三一重工,AA+,2016-01-04 00:00:00,45.0,0.36890926,2016-01-18 00:00:00,2019-03-20 00:00:00,3.2082,第一年为0.2%、第二年为0.5%、第三年为1.0%、第四年为1.5%、第五年为1.6%、第六年为2.0%。
123001,蓝标转债,300058,蓝色光标,AA,2015-12-18 00:00:00,14.0,0.058213,2016-01-08 00:00:00,2019-10-16 00:00:00,3.8301,票面利率:第一年到第六年的利率分别为:0.5%、0.7%、1.0%、1.5%、1.8%和2.0%。
110031,航信转债,600271,航天信息,AAA,2015-06-12 00:00:00,24.0,0.0322132,2015-06-30 00:00:00,2021-06-12 00:00:00,6,"票面利率:第一年0.20%,第二年0.50%,第三年1.00%,第四年1.50%,第五年1.50%,第六年1.60%。"
113008,电气转债,601727,上海电气,AAA,2015-02-02 00:00:00,60.0,0.28416309847,2015-02-16 00:00:00,2021-02-02 00:00:00,6,第一年为0.2%、第二年为0.5%、第三年为1.0%、第四年为1.5%、第五年为1.5%、第六年为1.6%。
110030,格力转债,600185,珠免集团,AA,2014-12-25 00:00:00,9.8,0.2847346,2015-01-13 00:00:00,2019-12-25 00:00:00,5,第一年为0.60%、第二年为0.80%、第三年为1.00%、第四年为1.50%、第五年为2.00%。
128009,歌尔转债,002241,歌尔股份,AA+,2014-12-12 00:00:00,25.0,0.119658,2014-12-26 00:00:00,2017-06-30 00:00:00,2.5507,第一年到第六年的利率分别为:0.5%、0.7%、1.0%、1.6%、1.6%、1.6%。
113501,洛钼转债,603993,洛阳钼业,AA+,2014-12-02 00:00:00,49.0,0.32164493,2014-12-16 00:00:00,2015-07-10 00:00:00,0.6027,本次发行的可转债票面利率:第一年0.50%、第二年0.70%、第三年0.90%、第四年1.20%、第五年1.80%、第六年2.40%。
110029,浙能转债,600023,浙能电力,AAA,2014-10-13 00:00:00,100.0,0.86151118,2014-10-28 00:00:00,2015-05-27 00:00:00,0.6192,票面利率:第一年为0.5%、第二年为0.7%、第三年为1.0%、第四年为2.0%、第五年为2.5%、第六年为2.5%。
128008,齐峰转债,002521,齐峰新材,AA,2014-09-15 00:00:00,7.6,0.219432,2014-10-10 00:00:00,2015-06-08 00:00:00,0.7288,票面利率:第一年0.5%、第二年0.8%、第三年1.3%、第四年1.6%、第五年2%。
113007,吉视转债,601929,吉视传媒,AA+,2014-09-05 00:00:00,17.0,0.16027924,2014-09-25 00:00:00,2015-07-08 00:00:00,0.8384,本次发行的可转债票面利率为:第一年0.50%、第二年0.80%、第三年1.10%、第四年1.40%、第五年1.70%、第六年2.00%。
128007,通鼎转债,002491,通鼎互联,AA-,2014-08-15 00:00:00,6.0,0.221326,2014-09-05 00:00:00,2015-07-07 00:00:00,0.8932,第一年0.80%、第二年1.00%、第三年1.30%、第四年1.60%、第五年2.00%、第六年2.50%。
110028,冠城转债,600067,冠城新材,AA,2014-07-18 00:00:00,18.0,0.63246803,2014-08-01 00:00:00,2015-04-24 00:00:00,0.7671,第一年为1.2%、第二年为1.8%、第三年为2.5%、第四年为3.0%、第五年为3.5%、第六年为4.0%。
110027,东方转债,600875,东方电气,AAA,2014-07-10 00:00:00,40.0,1.27810498,2014-07-25 00:00:00,2015-02-17 00:00:00,0.6082,第一年为0.5%、第二年为0.8%、第三年为0.8%、第四年为1.4%、第五年为2.0%、第六年为2.0%。
128006,长青转债,002391,长青股份,AA,2014-06-20 00:00:00,6.3176,1.958002,2014-07-09 00:00:00,2015-04-16 00:00:00,0.8219,第一年到第六年的利率分别为:第一年为0.6%、第二年为0.9%、第三年为1.2%、第四年为1.6%、第五年为2.0%、第六年为2.5%。
110025,国金转债,600109,国金证券,AA+,2014-05-14 00:00:00,25.0,1.13354136,2014-06-03 00:00:00,2014-12-30 00:00:00,0.6301,本次发行的可转债第一年到第六年的票面利率分别为:第一年0.5%、第二年0.7%、第三年0.9%、第四年1.1%、第五年1.3%、第六年1.5%。
128005,齐翔转债,002408,齐翔腾达,AA,2014-04-18 00:00:00,12.4,0.380908,2014-05-13 00:00:00,2015-06-03 00:00:00,1.126,"本次发行的可转债票面利率不超过3.0%,具体利率由公司股东大会授权公司董事会在发行前根据国家政策、市场状况和公司具体情况与联合主承销商协商确定。第一年到第五年的利率分别为:0.8%、1.3%、1.8%、2.3%和2.3%。"
128004,久立转债,002318,久立特材,AA,2014-02-25 00:00:00,4.87,2.7896911976,2014-03-14 00:00:00,2014-12-24 00:00:00,0.8274,本次发行的可转债票面利率为第一年0.50%、第二年0.70%、第三年1.00%、第四年1.30%、第五年1.70%、第六年2.10%。
113006,深燃转债,601139,深圳燃气,AA+,2013-12-13 00:00:00,16.0,0.58749396,2013-12-27 00:00:00,2015-05-04 00:00:00,1.389,"本次发行的可转债第一年到第六年的票面利率分别为:第一年0.6%,第二年0.9%,第三年1.2%,第四年1.5%,第五年1.8%,第六年2.0%。"
113005,平安转债,601318,中国平安,AAA,2013-11-22 00:00:00,260.0,3.41767462,2013-12-09 00:00:00,2015-01-12 00:00:00,1.1397,本次可转债票面利率:第一年为0.8%、第二年为1.0%、第三年为1.2%、第四年为1.8%、第五年为2.2%、第六年为2.6%。
127002,徐工转债,000425,徐工机械,AAA,2013-10-25 00:00:00,25.0,3.048575,2013-11-15 00:00:00,2015-02-06 00:00:00,1.2849,"票面利率:第一年到第六年的利率分别为:第一年为0.8%,第二年为1.3%,第三年为1.7%,第四年为2.3%,第五年为2.5%,第六年为2.5%。"
110024,隧道转债,600820,隧道股份,AA+,2013-09-13 00:00:00,26.0,0.99924365,2013-09-30 00:00:00,2014-12-12 00:00:00,1.2466,"本次发行的可转债票面利率为:第一年0.6%,第二年0.9%,第三年1.2%,第四年2.0%,第五年2.0%,第六年2.0%。"
128003,华天转债,002185,华天科技,AA,2013-08-12 00:00:00,4.61,1.6848595662,2013-08-28 00:00:00,2014-11-28 00:00:00,1.2959,票面利率:第一年0.5%、第二年0.7%、第三年0.9%、第四年1.1%、第五年1.3%、第六年1.5%。
128002,东华转债,002065,东华软件,AA,2013-07-26 00:00:00,10.0,0.067268,2013-08-19 00:00:00,2015-05-25 00:00:00,1.8301,本次发行的可转债第一年到第六年的票面利率分别为:第一年0.5%、第二年0.8%、第三年1.1%、第四年1.5%、第五年1.5%、第六年2.0%。
110023,民生转债,600016,民生银行,AA+,2013-03-15 00:00:00,200.0,0.36815827,2013-03-29 00:00:00,2015-06-25 00:00:00,2.2795,票面利率:第一年0.6%、第二年0.6%、第三年0.6%、第四年1.5%、第五年1.5%、第六年1.5%。
128001,泰尔转债,002347,泰尔股份,AA,2013-01-09 00:00:00,3.2,2.3282201555,2013-01-28 00:00:00,2014-11-13 00:00:00,1.8438,"本次发行的可转债票面利率第一年为0.6%,第二年为0.9%,第三年为1.2%,第四年为1.6%,第五年为2.0%。"
127001,海直转债,000099,中信海直,AA+,2012-12-19 00:00:00,6.5,0.823505,2013-01-07 00:00:00,2014-09-22 00:00:00,1.7589,"票面利率:第一年到第六年的利率分别为:第一年为0.5%,第二年为
1.0%,第三年为1.5%,第四年为2.0%,第五年为2.0%,第六年为2.0%。"
110022,同仁转债,600085,同仁堂,AAA,2012-12-04 00:00:00,12.05,0.77846936,2012-12-18 00:00:00,2015-03-04 00:00:00,2.2466,"票面利率: 第一年0.50% ,第二年 0.70%,第三年 1.30% ,第四年 1.70% ,第五年 2.00% 。"
110020,南山转债,600219,南山铝业,AA,2012-10-16 00:00:00,60.0,0.80618459,2012-10-31 00:00:00,2015-03-11 00:00:00,2.4,第一年到第六年的利率分别为:第一年3.5%、第二年3.5%、第三年4%、第四年4%、第五年4%、第六年4%。
113003,重工转债,601989,中国重工,AAA,2012-06-04 00:00:00,80.5015,0.45930473,2012-06-18 00:00:00,2014-12-01 00:00:00,2.4932,票面利率:第一年0.5%、第二年0.5%、第三年1.0%、第四年1.0%、第五年2.0%、第六年2.0%。
110019,恒丰转债,600356,恒丰纸业,AA,2012-03-23 00:00:00,4.5,0.4167605664,2012-04-12 00:00:00,2015-04-27 00:00:00,3.0959,本次发行的可转债票面利率为第一年0.7%、第二年0.9%、第三年1.1%、第四年1.3%、第五年1.5%。
110018,国电转债,600795,国电电力,AAA,2011-08-19 00:00:00,55.0,1.08876067,2011-09-02 00:00:00,2015-02-27 00:00:00,3.5288,第一年0.5%、第二年0.5%、第三年1.0%、第四年2.0%、第五年2.0%、第六年2.0%。
110017,中海转债,600026,中远海能,AAA,2011-08-01 00:00:00,39.5,0.32775285,2011-08-12 00:00:00,2015-02-10 00:00:00,3.5315,第一年0.5%、第二年0.7%、第三年0.9%、第四年1.3%、第五年1.6%、第六年2.0%
129031,巨轮转2,002031,巨轮智能,AA-,2011-07-19 00:00:00,3.5,0.421413,2011-08-04 00:00:00,2013-06-06 00:00:00,1.8795,第一年到第五年的利率分别为:第一年0.8%、第二年1.0%、第三年1.2%、第四年1.6%、第五年2.0%。
125089,深机转债,000089,深圳机场,AAA,2011-07-15 00:00:00,20.0,1.340502,2011-08-10 00:00:00,2015-05-29 00:00:00,3.874,"第一年到第六年的利率分别为:第一年为0.6%,第二年为0.8%,第三年为1.0%,第四年为1.3%,第五年为1.6%,第六年为1.9%。"
110016,川投转债,600674,川投能源,AA+,2011-03-21 00:00:00,21.0,0.56076747,2011-03-31 00:00:00,2014-09-03 00:00:00,3.4575,第一年0.5%、第二年0.7%、第三年0.9%、第四年1.2%、第五年1.5%、第六年1.8%。
110015,石化转债,600028,中国石化,AAA,2011-02-23 00:00:00,230.0,0.5915442,2011-03-07 00:00:00,2015-02-12 00:00:00,3.9726,第一年0.5%、第二年0.7%、第三年1.0%、第四年1.3%、第五年1.8%、第六年2.0%。
125887,中鼎转债,000887,中鼎股份,AA,2011-02-11 00:00:00,3.0,0.22361624,2011-03-01 00:00:00,2014-08-01 00:00:00,3.4712,第一年到第五年的年利率分别为:第一年0.8%、第二年1.1%、第三年1.4%、第四年1.7%、第五年2.0%。
110013,国投转债,600886,国投电力,AAA,2011-01-25 00:00:00,34.0,0.23933947,2011-02-15 00:00:00,2013-07-08 00:00:00,2.4466,第一年0.5%、第二年0.7%、第三年0.9%、第四年1.2%、第五年1.5%、第六年1.8%。
110012,海运转债,600798,宁波海运,AA,2011-01-07 00:00:00,7.2,0.21219168,2011-01-20 00:00:00,2015-05-12 00:00:00,4.3452,"第一年0.7%、第二年0.9%、第三年1.1%、第四年1.3%、第五年1.6%。
根据有关规定,本次发行的可转债的计息起始日为可转债发行首日。在本可转债存续期间,每位持有人当年应得的利息等于该持有人在付息登记日上海证券交易所收市后持有的公司可转债票面总金额乘以该计息年度确定的票面利率,结果四舍五入精确到0.01 元。"
